playerID,schoolID,yearID,name_full,city,state,country
hannage01,arkansas,1971,University of Arkansas,Fayetteville,AR,USA
hannage01,arkansas,1972,University of Arkansas,Fayetteville,AR,USA
hannage01,arkansas,1973,University of Arkansas,Fayetteville,AR,USA
hannage01,arkansas,1974,University of Arkansas,Fayetteville,AR,USA
hannaja01,minnesota,1999,University of Minnesota,Minneapolis,MN,USA
hannaja01,minnesota,2000,University of Minnesota,Minneapolis,MN,USA
hannaja01,minnesota,2001,University of Minnesota,Minneapolis,MN,USA
hannaji01,notredame,1958,University of Notre Dame,South Bend,IN,USA
hannaji01,notredame,1959,University of Notre Dame,South Bend,IN,USA
hansebo01,umass,1968,University of Massachusetts Amherst,Amherst,MA,USA
hansebo01,umass,1969,University of Massachusetts Amherst,Amherst,MA,USA
hansecr01,stjohns,2003,St. John's University,Queens,NY,USA
hansecr01,stjohns,2004,St. John's University,Queens,NY,USA
hansecr01,stjohns,2005,St. John's University,Queens,NY,USA
hanseje01,stanford,1992,Stanford University,Palo Alto,CA,USA
hanseje01,stanford,1993,Stanford University,Palo Alto,CA,USA
hanseje01,stanford,1994,Stanford University,Palo Alto,CA,USA
hansoer01,wake,1984,Wake Forest University,Winston-Salem,NC,USA
hansoer01,wake,1985,Wake Forest University,Winston-Salem,NC,USA
hansoer01,wake,1986,Wake Forest University,Winston-Salem,NC,USA
happejo01,illinois,1923,University of Illinois at Urbana-Champaign,Champaign,IL,USA
happja01,nwestern,2002,Northwestern University,Evanston,IL,USA
happja01,nwestern,2003,Northwestern University,Evanston,IL,USA
happja01,nwestern,2004,Northwestern University,Evanston,IL,USA
haranaa01,sandiegost,1997,San Diego State University,San Diego,CA,USA
haranaa01,sandiegost,1998,San Diego State University,San Diego,CA,USA
haranaa01,sandiegost,1999,San Diego State University,San Diego,CA,USA
harderi01,azcentr,2000,Central Arizona College,Coolidge,AZ,USA
harderi01,azcentr,2001,Central Arizona College,Coolidge,AZ,USA
hardyca01,colorado,1952,University of Colorado,Boulder,CO,USA
hardyca01,colorado,1953,University of Colorado,Boulder,CO,USA
hardyca01,colorado,1954,University of Colorado,Boulder,CO,USA
hardyca01,colorado,1955,University of Colorado,Boulder,CO,USA
hardyja02,stthomasfl,1978,St. Thomas University,Miami Gardens,FL,USA
hardyja02,stthomasfl,1979,St. Thomas University,Miami Gardens,FL,USA
hardyja02,stthomasfl,1980,St. Thomas University,Miami Gardens,FL,USA
hardyja02,stthomasfl,1981,St. Thomas University,Miami Gardens,FL,USA
hardyla01,texas,1968,University of Texas at Austin,Austin,TX,USA
hardyla01,texas,1969,University of Texas at Austin,Austin,TX,USA
hardyla01,texas,1970,University of Texas at Austin,Austin,TX,USA
hardyre01,stthomasmn,1946,University of St. Thomas,St. Paul,MN,USA
harenda01,pepperdine,1999,Pepperdine University,Malibu,CA,USA
harenda01,pepperdine,2000,Pepperdine University,Malibu,CA,USA
harenda01,pepperdine,2001,Pepperdine University,Malibu,CA,USA
haresh01,cmichigan,1986,Central Michigan University,Mount Pleasant,MI,USA
haresh01,cmichigan,1987,Central Michigan University,Mount Pleasant,MI,USA
haresh01,cmichigan,1988,Central Michigan University,Mount Pleasant,MI,USA
hargeal01,neillinois,1976,Northeastern Illinois University,Chicago,IL,USA
hargeal01,neillinois,1977,Northeastern Illinois University,Chicago,IL,USA
hargrmi01,nwokstate,1969,Northwestern Oklahoma State University,Alva,OK,USA
hargrmi01,nwokstate,1970,Northwestern Oklahoma State University,Alva,OK,USA
hargrmi01,nwokstate,1971,Northwestern Oklahoma State University,Alva,OK,USA
hargrmi01,nwokstate,1972,Northwestern Oklahoma State University,Alva,OK,USA
harikti01,flatlantic,1992,Florida Atlantic University,Boca Raton,FL,USA
harkemi01,calstfull,1985,California State University Fullerton,Fullerton,CA,USA
harkemi01,calstfull,1986,California State University Fullerton,Fullerton,CA,USA
harkemi01,calstfull,1987,California State University Fullerton,Fullerton,CA,USA
harkijo01,rutgers,1881,"Rutgers, the State University of New Jersey",New Brunswick,NJ,USA
harkijo01,rutgers,1882,"Rutgers, the State University of New Jersey",New Brunswick,NJ,USA
harledi01,georgetown,1891,Georgetown University,Washington,DC,USA
harledi01,georgetown,1892,Georgetown University,Washington,DC,USA
harledi01,georgetown,1893,Georgetown University,Washington,DC,USA
harledi01,georgetown,1894,Georgetown University,Washington,DC,USA
harledi01,georgetown,1895,Georgetown University,Washington,DC,USA
harledi01,georgetown,1896,Georgetown University,Washington,DC,USA
harlola01,azmescc,1970,Mesa Community College,Mesa,AZ,USA
harmabi01,virginia,1939,University of Virginia,Charlottesville,VA,USA
harmabi01,virginia,1940,University of Virginia,Charlottesville,VA,USA
harmabi01,virginia,1941,University of Virginia,Charlottesville,VA,USA
harmoch01,toledo,1943,University of Toledo,Toledo,OH,USA
harmoch01,toledo,1947,University of Toledo,Toledo,OH,USA
harmoch01,toledo,1948,University of Toledo,Toledo,OH,USA
harmote01,ohio,1964,Ohio University,Athens,OH,USA
harmote01,ohio,1965,Ohio University,Athens,OH,USA
harmote01,ohio,1966,Ohio University,Athens,OH,USA
harnipe01,fordham,1985,Fordham University,New York,NY,USA
harnipe01,fordham,1986,Fordham University,New York,NY,USA
harnipe01,fordham,1987,Fordham University,New York,NY,USA
harpebi01,missouri,1910,University of Missouri Columbia,Columbia,MO,USA
harpebi01,missouri,1911,University of Missouri Columbia,Columbia,MO,USA
harpebr02,nmsouth,1995,College of the Southwest,Hobbs,NM,USA
harpebr02,dallasbapt,1997,Dallas Baptist University,Dallas,TX,USA
harpeto01,sanfranst,1960,San Francisco State University,San Francisco,CA,USA
harpetr01,jamesmad,1995,James Madison University,Harrisonburg,VA,USA
harpetr01,jamesmad,1996,James Madison University,Harrisonburg,VA,USA
harpetr01,jamesmad,1997,James Madison University,Harrisonburg,VA,USA
harrebi01,siena,1949,Siena College,Loudonville,NY,USA
harrebi01,siena,1950,Siena College,Loudonville,NY,USA
harrebi01,siena,1951,Siena College,Loudonville,NY,USA
harrebi01,siena,1952,Siena College,Loudonville,NY,USA
harrebu01,sanfranst,1963,San Francisco State University,San Francisco,CA,USA
harrejo01,cawvjco,1966,West Valley College,Saratoga,CA,USA
harresl01,baylor,1911,Baylor University,Waco,TX,USA
harresl01,baylor,1912,Baylor University,Waco,TX,USA
harrian01,holycross,1909,College of the Holy Cross,Worcester,MA,USA
harrian01,bostoncoll,1910,Boston College,Chestnut Hill,MA,USA
harrian01,bostoncoll,1911,Boston College,Chestnut Hill,MA,USA
harrian02,stmarysca,1922,St. Mary's College of California,Moraga,CA,USA
harrian02,stmarysca,1923,St. Mary's College of California,Moraga,CA,USA
harrian02,stmarysca,1924,St. Mary's College of California,Moraga,CA,USA
harribi04,uncwilm,1963,University of North Carolina at Wilmington,Wilmington,NC,USA
harribi04,uncwilm,1964,University of North Carolina at Wilmington,Wilmington,NC,USA
harribi04,uncwilm,1966,University of North Carolina at Wilmington,Wilmington,NC,USA
harribr01,willmary,1999,College of William and Mary,Williamsburg,VA,USA
harribr01,willmary,2000,College of William and Mary,Williamsburg,VA,USA
harribr01,willmary,2001,College of William and Mary,Williamsburg,VA,USA
harribu03,philly,1967,Philadelphia University,Philadelphia,PA,USA
harribu03,miamifl,1968,University of Miami,Coral Gables,FL,USA
harrich01,mercer,1897,Mercer University,Macon,GA,USA
harrich01,mercer,1898,Mercer University,Macon,GA,USA
harrich01,mercer,1899,Mercer University,Macon,GA,USA
harrich02,txtech,1961,Texas Tech University,Lubbock,TX,USA
harrich02,txtech,1962,Texas Tech University,Lubbock,TX,USA
harrido01,txtech,1988,Texas Tech University,Lubbock,TX,USA
harrido01,txtech,1989,Texas Tech University,Lubbock,TX,USA
harrige01,tulane,1986,Tulane University,New Orleans,LA,USA
harrigr01,calobcc,1975,Long Beach City College,Long Beach,CA,USA
harrigr01,calobcc,1976,Long Beach City College,Long Beach,CA,USA
harrigr02,elon,1983,Elon University,Elon,NC,USA
harrigr02,elon,1984,Elon University,Elon,NC,USA
harrigr02,elon,1985,Elon University,Elon,NC,USA
harrihe01,nwestern,1932,Northwestern University,Evanston,IL,USA
harrihe01,nwestern,1933,Northwestern University,Evanston,IL,USA
harrihe01,nwestern,1934,Northwestern University,Evanston,IL,USA
harrije02,cacontr,1993,Contra Costa College,San Pablo,CA,USA
harrije02,cacontr,1994,Contra Costa College,San Pablo,CA,USA
harrije02,sanfran,1995,University of San Francisco,San Francisco,CA,USA
harrijo04,lubbchrist,1974,Lubbock Christian University,Lubbock,TX,USA
harrijo04,lubbchrist,1975,Lubbock Christian University,Lubbock,TX,USA
harrijo04,lubbchrist,1976,Lubbock Christian University,Lubbock,TX,USA
harrijo05,cincy,2006,University of Cincinnati,Cincinnati,OH,USA
harrijo05,cincy,2007,University of Cincinnati,Cincinnati,OH,USA
harrijo05,cincy,2008,University of Cincinnati,Cincinnati,OH,USA
harrimi02,smiss,1952,University of Southern Mississippi,Hattiesburg,MS,USA
harrimi02,smiss,1953,University of Southern Mississippi,Hattiesburg,MS,USA
harrimi02,smiss,1954,University of Southern Mississippi,Hattiesburg,MS,USA
harrimi02,smiss,1955,University of Southern Mississippi,Hattiesburg,MS,USA
harrine01,brewparker,1938,Brewton-Parker College,Mount Vernon,GA,USA
harrisl01,howrdpayne,1915,Howard Payne University,Brownwood,TX,USA
harrisl01,howrdpayne,1916,Howard Payne University,Brownwood,TX,USA
harrisl01,howrdpayne,1917,Howard Payne University,Brownwood,TX,USA
harrisl01,howrdpayne,1918,Howard Payne University,Brownwood,TX,USA
harrisl01,howrdpayne,1919,Howard Payne University,Brownwood,TX,USA
harrivi01,calavco,1969,Los Angeles Valley College,Los Angeles,CA,USA
harrivi01,calavco,1970,Los Angeles Valley College,Los Angeles,CA,USA
harriwi01,gamiddl,1996,Middle Georgia College,Cochran,GA,USA
harriwi01,gamiddl,1997,Middle Georgia College,Cochran,GA,USA
harriwi01,kennesawst,1999,Kennesaw State University,Kennesaw,GA,USA
harriwi02,lsu,2003,Louisiana State University,Baton Rouge,LA,USA
harriwi02,lsu,2004,Louisiana State University,Baton Rouge,LA,USA
harriwi02,lsu,2005,Louisiana State University,Baton Rouge,LA,USA
harriwi02,lsu,2006,Louisiana State University,Baton Rouge,LA,USA
harshsa01,ilshurt,1932,Shurtleff College,Alton,IL,USA
harshsa01,ilshurt,1933,Shurtleff College,Alton,IL,USA
hartbo01,gonzaga,1998,Gonzaga University,Spokane,WA,USA
hartbo01,gonzaga,1999,Gonzaga University,Spokane,WA,USA
hartech01,texas,1962,University of Texas at Austin,Austin,TX,USA
hartech01,texas,1963,University of Texas at Austin,Austin,TX,USA
hartech01,texas,1964,University of Texas at Austin,Austin,TX,USA
hartgde01,casiski,1985,College of the Siskiyous,Weed,CA,USA
hartgde01,casiski,1986,College of the Siskiyous,Weed,CA,USA
hartgde01,fresnost,1987,California State University Fresno,Fresno,CA,USA
harthu01,bostoncoll,1900,Boston College,Chestnut Hill,MA,USA
harthu01,georgetown,1902,Georgetown University,Washington,DC,USA
harthu01,georgetown,1903,Georgetown University,Washington,DC,USA
harthu01,georgetown,1904,Georgetown University,Washington,DC,USA
harthu01,georgetown,1905,Georgetown University,Washington,DC,USA
hartja01,swmost,1996,Missouri State University,Springfield,MO,USA
hartja01,swmost,1997,Missouri State University,Springfield,MO,USA
hartja01,swmost,1998,Missouri State University,Springfield,MO,USA
hartke01,txnavar,2002,Navarro College,Corsicana,TX,USA
hartke01,txnavar,2003,Navarro College,Corsicana,TX,USA
hartke01,maryland,2004,University of Maryland,College Park,MD,USA
hartmi01,mikalam,1972,Kalamazoo Valley Community College,Kalamazoo,MI,USA
hartmi02,wisconsin,1977,University of Wisconsin at Madison,Madison,WI,USA
hartmi02,wisconsin,1978,University of Wisconsin at Madison,Madison,WI,USA
hartmi02,wisconsin,1979,University of Wisconsin at Madison,Madison,WI,USA
hartnga01,madeajc,1918,Dean College,Franklin,MA,USA
hartnga01,madeajc,1919,Dean College,Franklin,MA,USA
hartsje01,ncstate,1986,North Carolina State University,Raleigh,NC,USA
hartsje01,ncstate,1987,North Carolina State University,Raleigh,NC,USA
hartsje01,ncstate,1988,North Carolina State University,Raleigh,NC,USA
hartzpa01,lehigh,1973,Lehigh University,Bethlehem,PA,USA
hartzpa01,lehigh,1974,Lehigh University,Bethlehem,PA,USA
hartzpa01,lehigh,1975,Lehigh University,Bethlehem,PA,USA
harvebr01,charlotte,1982,University of North Carolina at Charlotte,Charlotte,NC,USA
harvebr01,charlotte,1983,University of North Carolina at Charlotte,Charlotte,NC,USA
harvebr01,charlotte,1984,University of North Carolina at Charlotte,Charlotte,NC,USA
harvedo99,sandiegost,1955,San Diego State University,San Diego,CA,USA
harvedo99,sandiegost,1956,San Diego State University,San Diego,CA,USA
harveke01,nebraska,1997,University of Nebraska at Lincoln,Lincoln,NE,USA
harveke01,nebraska,1998,University of Nebraska at Lincoln,Lincoln,NE,USA
harveke01,nebraska,1999,University of Nebraska at Lincoln,Lincoln,NE,USA
harvema01,unc,2008,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
harvema01,unc,2009,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
harvema01,unc,2010,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
harvich01,memphis,1995,University of Memphis,Memphis,TN,USA
harvich01,memphis,1996,University of Memphis,Memphis,TN,USA
harvich01,memphis,1997,University of Memphis,Memphis,TN,USA
haselbi01,ucla,1986,"University of California, Los Angeles",Los Angeles,CA,USA
haselbi01,ucla,1987,"University of California, Los Angeles",Los Angeles,CA,USA
hashhe01,richmond,1934,University of Richmond,Richmond,VA,USA
hashhe01,richmond,1935,University of Richmond,Richmond,VA,USA
hashhe01,richmond,1936,University of Richmond,Richmond,VA,USA
hassebu01,manhattan,1931,Manhattan College,New York,NY,USA
hassebu01,manhattan,1932,Manhattan College,New York,NY,USA
hassebu01,manhattan,1933,Manhattan College,New York,NY,USA
hassero01,arizona,1974,University of Arizona,Tucson,AZ,USA
hassero01,arizona,1975,University of Arizona,Tucson,AZ,USA
hassero01,arizona,1976,University of Arizona,Tucson,AZ,USA
hatchbi01,azyavap,1980,Yavapai College,Prescott,AZ,USA
hatchbi01,azyavap,1981,Yavapai College,Prescott,AZ,USA
hatchch01,iowa,1988,University of Iowa,Iowa City,IA,USA
hatchch01,iowa,1989,University of Iowa,Iowa City,IA,USA
hatchch01,iowa,1990,University of Iowa,Iowa City,IA,USA
hatchch02,uncwilm,2004,University of North Carolina at Wilmington,Wilmington,NC,USA
hatchch02,uncwilm,2005,University of North Carolina at Wilmington,Wilmington,NC,USA
hatchch02,uncwilm,2006,University of North Carolina at Wilmington,Wilmington,NC,USA
hatchmi01,azmescc,1975,Mesa Community College,Mesa,AZ,USA
hatchmi01,azmescc,1976,Mesa Community College,Mesa,AZ,USA
hatchmi01,oklahoma,1977,University of Oklahoma,Norman,OK,USA
hathahi01,flmanat,1989,"State College of Florida, Manatee-Sarasota",Bradenton,FL,USA
hathahi01,flmanat,1990,"State College of Florida, Manatee-Sarasota",Bradenton,FL,USA
hattecl01,ekentucky,1928,Eastern Kentucky University,Richmond,KY,USA
hattesc01,washst,1989,Washington State University,Pullman,WA,USA
hattesc01,washst,1990,Washington State University,Pullman,WA,USA
hattesc01,washst,1991,Washington State University,Pullman,WA,USA
hattogr01,texas,1941,University of Texas at Austin,Austin,TX,USA
hattogr01,texas,1942,University of Texas at Austin,Austin,TX,USA
hattogr01,texas,1943,University of Texas at Austin,Austin,TX,USA
haughch01,fordham,1941,Fordham University,New York,NY,USA
haughch01,fordham,1942,Fordham University,New York,NY,USA
haughga01,ulala,1991,University of Louisiana at Lafayette,Lafayette,LA,USA
haughga01,ulala,1992,University of Louisiana at Lafayette,Lafayette,LA,USA
hawblry01,flindia,1991,Indian River Community College,Fort Pierce,FL,USA
hawksch01,santaclara,1915,Santa Clara University,Santa Clara,CA,USA
hawlesc01,oberlinoh,1894,Oberlin College,Oberlin,OH,USA
hawpebr01,txnavar,1997,Navarro College,Corsicana,TX,USA
hawpebr01,lsu,1998,Louisiana State University,Baton Rouge,LA,USA
hawpebr01,lsu,1999,Louisiana State University,Baton Rouge,LA,USA
hawpebr01,lsu,2000,Louisiana State University,Baton Rouge,LA,USA
haydeja01,villanova,1900,Villanova University,Villanova,PA,USA
hayesbe01,flstpet,1977,St. Petersburg College,St. Petersburg,FL,USA
hayesbe01,flstpet,1978,St. Petersburg College,St. Petersburg,FL,USA
hayesbi01,indianast,1976,Indiana State University,Terre Haute,IN,USA
hayesbi01,indianast,1977,Indiana State University,Terre Haute,IN,USA
hayesbi01,indianast,1978,Indiana State University,Terre Haute,IN,USA
hayesbr01,nevada,2003,University of Nevada-Reno,Reno,NV,USA
hayesbr01,nevada,2004,University of Nevada-Reno,Reno,NV,USA
hayesbr01,nevada,2005,University of Nevada-Reno,Reno,NV,USA
hayesja02,alabama,1926,University of Alabama,Tuscaloosa,AL,USA
hayesja02,alabama,1927,University of Alabama,Tuscaloosa,AL,USA
hayesmi01,setonhall,1873,Seton Hall University,South Orange,NJ,USA
hayesvo01,stmarysca,1977,St. Mary's College of California,Moraga,CA,USA
hayesvo01,stmarysca,1978,St. Mary's College of California,Moraga,CA,USA
hayesvo01,stmarysca,1979,St. Mary's College of California,Moraga,CA,USA
hayhudi01,kentst,2000,Kent State University,Kent,OH,USA
hayhudi01,kentst,2001,Kent State University,Kent,OH,USA
hayhudi01,kentst,2002,Kent State University,Kent,OH,USA
hayhudi01,kentst,2003,Kent State University,Kent,OH,USA
haynehe01,wkentucky,1988,Western Kentucky University,Bowling Green,KY,USA
haynehe01,wkentucky,1989,Western Kentucky University,Bowling Green,KY,USA
haynehe01,wkentucky,1990,Western Kentucky University,Bowling Green,KY,USA
haynehe01,wkentucky,1991,Western Kentucky University,Bowling Green,KY,USA
haywara01,oklahoma,1980,University of Oklahoma,Norman,OK,USA
haywara01,oklahoma,1981,University of Oklahoma,Norman,OK,USA
haywara01,oklahoma,1982,University of Oklahoma,Norman,OK,USA
haywara01,oklahoma,1983,University of Oklahoma,Norman,OK,USA
haywobi01,uncwilm,1961,University of North Carolina at Wilmington,Wilmington,NC,USA
haywobi01,uncwilm,1962,University of North Carolina at Wilmington,Wilmington,NC,USA
haywobi01,unc,1963,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
haywobi01,unc,1964,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
hazledo01,tuftsma,1898,Tufts University,Medford,MA,USA
hazledo01,tuftsma,1899,Tufts University,Medford,MA,USA
hazledo01,tuftsma,1900,Tufts University,Medford,MA,USA
hazledo01,tuftsma,1901,Tufts University,Medford,MA,USA
headlch01,pacific,2003,University of the Pacific,Stockton,CA,USA
headlch01,tennessee,2004,University of Tennessee,Knoxville,TN,USA
headlch01,tennessee,2005,University of Tennessee,Knoxville,TN,USA
healyth01,pittsburgh,1914,University of Pittsburgh,Pittsburgh,PA,USA
healyth01,pittsburgh,1915,University of Pittsburgh,Pittsburgh,PA,USA
hearnbu01,missst,1908,Mississippi State University,Mississippi State,MS,USA
hearnbu01,missst,1909,Mississippi State University,Mississippi State,MS,USA
hearnbu01,elon,1910,Elon University,Elon,NC,USA
hearnji01,gatech,1940,Georgia Institute of Technology,Atlanta,GA,USA
hearnji01,gatech,1941,Georgia Institute of Technology,Atlanta,GA,USA
hearrje01,cacerri,1980,Cerritos College,Norwalk,CA,USA
hearrje01,cacerri,1981,Cerritos College,Norwalk,CA,USA
hearrje01,texas,1982,University of Texas at Austin,Austin,TX,USA
hearrje01,texas,1983,University of Texas at Austin,Austin,TX,USA
heathbi01,usc,1958,University of Southern California,Los Angeles,CA,USA
heathbi01,usc,1959,University of Southern California,Los Angeles,CA,USA
heathbi01,usc,1960,University of Southern California,Los Angeles,CA,USA
heathde01,tennessee,2006,University of Tennessee,Knoxville,TN,USA
heathje02,cagolde,1978,Golden West College,Huntington Beach,CA,USA
heathje02,cagolde,1979,Golden West College,Huntington Beach,CA,USA
heathje02,oralrob,1980,Oral Roberts University,Tulsa,OK,USA
heathke01,nclouis,1976,Louisburg College,Louisburg,NC,USA
heathke01,nclouis,1977,Louisburg College,Louisburg,NC,USA
heathmi03,creighton,1988,Creighton University,Omaha,NE,USA
heathmi03,creighton,1989,Creighton University,Omaha,NE,USA
heathmi03,creighton,1990,Creighton University,Omaha,NE,USA
heathmi03,creighton,1991,Creighton University,Omaha,NE,USA
heatone01,miamifl,1979,University of Miami,Coral Gables,FL,USA
heatone01,miamifl,1980,University of Miami,Coral Gables,FL,USA
heatone01,miamifl,1981,University of Miami,Coral Gables,FL,USA
heaveda01,cwashngton,1969,Central Washington University,Ellensburg,WA,USA
heaveda01,cwashngton,1970,Central Washington University,Ellensburg,WA,USA
heaveda01,cwashngton,1971,Central Washington University,Ellensburg,WA,USA
heaveda01,cwashngton,1972,Central Washington University,Ellensburg,WA,USA
hebsobr01,auburn,1995,Auburn University,Auburn,AL,USA
hebsobr01,auburn,1996,Auburn University,Auburn,AL,USA
hebsobr01,auburn,1997,Auburn University,Auburn,AL,USA
hedgpha01,unc,1909,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
hedgpha01,unc,1910,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
hedgpha01,elon,1911,Elon University,Elon,NC,USA
heepda01,stmarytx,1976,St. Mary's University,San Antonio,TX,USA
heepda01,stmarytx,1977,St. Mary's University,San Antonio,TX,USA
heepda01,stmarytx,1978,St. Mary's University,San Antonio,TX,USA
heffebe01,clemson,1985,Clemson University,Clemson,SC,USA
heffebe01,clemson,1986,Clemson University,Clemson,SC,USA
heffebe01,clemson,1987,Clemson University,Clemson,SC,USA
heffebe01,clemson,1988,Clemson University,Clemson,SC,USA
heflibr01,tennessee,1993,University of Tennessee,Knoxville,TN,USA
heflibr01,tennessee,1994,University of Tennessee,Knoxville,TN,USA
hefneje01,oralrob,2007,Oral Roberts University,Tulsa,OK,USA
hegmabo01,stcloudst,1977,St.Cloud State University,St. Cloud,MN,USA
hegmabo01,stcloudst,1978,St.Cloud State University,St. Cloud,MN,USA
hegmabo01,stcloudst,1979,St.Cloud State University,St. Cloud,MN,USA
hegmabo01,stcloudst,1980,St.Cloud State University,St. Cloud,MN,USA
heilmaa01,notredame,1998,University of Notre Dame,South Bend,IN,USA
heilmaa01,notredame,1999,University of Notre Dame,South Bend,IN,USA
heilmaa01,notredame,2000,University of Notre Dame,South Bend,IN,USA
heilmaa01,notredame,2001,University of Notre Dame,South Bend,IN,USA
heimugo01,calpoly,1974,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,CA,USA
heimugo01,calpoly,1975,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,CA,USA
heimugo01,calpoly,1976,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,CA,USA
heimugo01,calpoly,1977,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,CA,USA
heinebu01,setonhall,1918,Seton Hall University,South Orange,NJ,USA
heinebu01,stbonny,1920,St. Bonaventure University,St. Bonaventure,NY,USA
heinebu01,stbonny,1921,St. Bonaventure University,St. Bonaventure,NY,USA
heinkdo01,wichitast,1979,Wichita State University,Wichita,KS,USA
heinkdo01,wichitast,1980,Wichita State University,Wichita,KS,USA
heinkdo01,wichitast,1981,Wichita State University,Wichita,KS,USA
heinkdo01,wichitast,1982,Wichita State University,Wichita,KS,USA
heintch01,sflorida,1993,University of South Florida,Tampa,FL,USA
heintch01,sflorida,1994,University of South Florida,Tampa,FL,USA
heintch01,sflorida,1995,University of South Florida,Tampa,FL,USA
heintch01,sflorida,1996,University of South Florida,Tampa,FL,USA
heintto01,iaparso,1966,Parsons College,Fairfield,IA,USA
heintto01,iaparso,1967,Parsons College,Fairfield,IA,USA
heintto01,iaparso,1968,Parsons College,Fairfield,IA,USA
heisech01,messiah,2004,Messiah College,Grantham,PA,USA
heisech01,messiah,2005,Messiah College,Grantham,PA,USA
heisech01,messiah,2006,Messiah College,Grantham,PA,USA
heiseji01,wvirginia,1953,West Virginia University,Morgantown,WV,USA
heiseji01,wvirginia,1954,West Virginia University,Morgantown,WV,USA
heiseji01,wvirginia,1955,West Virginia University,Morgantown,WV,USA
heiseji01,wvirginia,1956,West Virginia University,Morgantown,WV,USA
heiseri01,creighton,1992,Creighton University,Omaha,NE,USA
heiseri01,creighton,1993,Creighton University,Omaha,NE,USA
heiseri01,creighton,1994,Creighton University,Omaha,NE,USA
heisero01,maryland,1961,University of Maryland,College Park,MD,USA
heitmhe01,california,1903,"University of California, Berkeley",Berkeley,CA,USA
heitmhe01,california,1904,"University of California, Berkeley",Berkeley,CA,USA
heitmhe01,california,1905,"University of California, Berkeley",Berkeley,CA,USA
helfaer01,nebraska,1988,University of Nebraska at Lincoln,Lincoln,NE,USA
helfaer01,arizonast,1990,Arizona State University,Tempe,AZ,USA
helfrty01,lafayette,1912,Lafayette College,Easton,PA,USA
helfrty01,lafayette,1913,Lafayette College,Easton,PA,USA
helfrty01,lafayette,1914,Lafayette College,Easton,PA,USA
helfrty01,lafayette,1915,Lafayette College,Easton,PA,USA
helliri01,ilkishw,1991,Kishwaukee College,Malta,IL,USA
helliri01,stanford,1992,Stanford University,Palo Alto,CA,USA
heltoto01,tennessee,1993,University of Tennessee,Knoxville,TN,USA
heltoto01,tennessee,1994,University of Tennessee,Knoxville,TN,USA
heltoto01,tennessee,1995,University of Tennessee,Knoxville,TN,USA
hembrhe01,scarolina,2008,University of South Carolina,Columbia,SC,USA
hembrhe01,charleston,2010,College of Charleston,Charleston,SC,USA
hemonsc01,sflorida,1984,University of South Florida,Tampa,FL,USA
hemonsc01,sflorida,1985,University of South Florida,Tampa,FL,USA
hemonsc01,sflorida,1986,University of South Florida,Tampa,FL,USA
hemphbr01,calstfull,1992,California State University Fullerton,Fullerton,CA,USA
hemphbr01,calstfull,1993,California State University Fullerton,Fullerton,CA,USA
hemphbr01,calstfull,1994,California State University Fullerton,Fullerton,CA,USA
hendebe01,texasam,1920,Texas A&M University,College Station,TX,USA
hendebe01,texasam,1921,Texas A&M University,College Station,TX,USA
hendero01,kentucky,1990,University of Kentucky,Lexington,KY,USA
hendero01,kentucky,1991,University of Kentucky,Lexington,KY,USA
hendero01,kentucky,1992,University of Kentucky,Lexington,KY,USA
hendest01,prairview,1971,Prairie View A&M University,Prairie View,TX,USA
hendest01,prairview,1972,Prairie View A&M University,Prairie View,TX,USA
hendest01,prairview,1973,Prairie View A&M University,Prairie View,TX,USA
hendest01,prairview,1974,Prairie View A&M University,Prairie View,TX,USA
hendrcl01,ksstmaC,1907,St. Mary's College,St. Mary's,KS,USA
hendrcl01,wichitast,1908,Wichita State University,Wichita,KS,USA
hendrha01,vandy,1920,Vanderbilt University,Nashville,TN,USA
hendrja01,nwestern,1893,Northwestern University,Evanston,IL,USA
hendrma01,washst,1995,Washington State University,Pullman,WA,USA
hengeda01,california,1981,"University of California, Berkeley",Berkeley,CA,USA
hengeda01,california,1982,"University of California, Berkeley",Berkeley,CA,USA
hengeda01,california,1983,"University of California, Berkeley",Berkeley,CA,USA
henketo01,moeastc,1979,East Central College,Union,MO,USA
henketo01,moeastc,1980,East Central College,Union,MO,USA
henlega01,usc,1948,University of Southern California,Los Angeles,CA,USA
henlewe01,gatech,1900,Georgia Institute of Technology,Atlanta,GA,USA
henlewe01,gatech,1901,Georgia Institute of Technology,Atlanta,GA,USA
hennebr01,youngst,1998,Youngstown State University,Youngstown,OH,USA
hennebr01,youngst,1999,Youngstown State University,Youngstown,OH,USA
hennebr01,youngst,2000,Youngstown State University,Youngstown,OH,USA
hennebr01,youngst,2001,Youngstown State University,Youngstown,OH,USA
hennele01,lafayette,1913,Lafayette College,Easton,PA,USA
